id,EAP,HPL,MWS
id11730,0.1957566,0.22224927,0.5819941
id26294,0.09085024,0.0482644,0.8608853
id00940,0.47362223,0.4974351,0.028942764
id08422,0.077135,0.8920034,0.030861601
id14612,0.00888885,0.004268355,0.9868428
id11545,0.37873477,0.4931957,0.12806948
id24921,0.3926694,0.07019013,0.5371404
id18942,0.88576114,0.04650176,0.06773714
id23652,0.29463086,0.35902542,0.34634373
id07261,0.18307814,0.015326677,0.8015952
id11791,0.9567629,0.02262943,0.020607665
id07207,0.05832096,0.6843478,0.25733125
id19774,0.99380094,0.0034470183,0.0027520254
id06049,0.9814542,0.0077016116,0.010844127
id13983,0.765484,0.15204519,0.08247078
id27463,0.41069987,0.20418459,0.3851155
id09046,0.09276378,0.2817721,0.6254642
id25994,0.09401091,0.89987665,0.006112435
id02689,0.30286488,0.46176222,0.23537289
id14829,0.33540785,0.6596069,0.00498526
id20759,0.0043621594,0.0007803372,0.99485743
id27848,0.87371695,0.02377333,0.10250974
id08225,0.001261409,0.00084376417,0.9978948
id17637,0.02951969,0.0062291115,0.96425116
id15355,0.97341883,0.016706767,0.009874373
id13448,0.7817016,0.20788711,0.010411337
id01981,0.5405782,0.039614677,0.4198072
id09107,0.12321155,0.069208965,0.80757946
id20630,0.98402965,0.012099875,0.0038704905
id10726,0.3823118,0.56628245,0.051405746
id03636,0.012692532,0.16137643,0.825931
id01736,0.17335583,0.7099405,0.116703674
id23828,0.012650682,0.9758542,0.0114951115
id27861,0.48386055,0.22397996,0.29215956
id14983,0.9876887,0.0063831666,0.0059281923
id04726,0.05152403,0.24140346,0.70707244
id03313,0.012696191,0.0017261623,0.98557764
id21981,0.1734373,0.8071883,0.019374399
id20082,0.64101,0.35396805,0.0050219563
id03502,0.9146119,0.075387605,0.010000437
id04804,0.62055,0.1121712,0.26727876
id20635,0.3130726,0.02443145,0.66249603
id09564,0.63825566,0.23147,0.13027436
id01354,0.3870865,0.5752826,0.037630945
id09441,0.0005796265,0.00017032523,0.99925
id07175,0.8629101,0.06872473,0.06836518
id15544,0.055283923,0.16723014,0.77748597
id25935,0.7769981,0.158993,0.06400896
id19230,0.08003189,0.9168607,0.0031074474
id00718,0.0322662,0.014446848,0.953287
id00274,0.9920752,0.0063330852,0.001591669
id16546,0.98875195,0.009557054,0.001691092
id02136,0.0008291639,0.9987601,0.00041072213
id19618,0.05398559,0.048941474,0.8970729
id00503,0.024676045,0.005375371,0.9699486
id11300,0.015516473,0.9833403,0.0011431852
id21526,0.0008426408,0.9987079,0.00044943244
id07300,0.0019192856,0.99100643,0.0070742955
id18782,0.19670475,0.69327104,0.11002422
id01883,0.03327563,0.93175584,0.034968577
id25235,0.9546484,0.032968573,0.012383012
id03747,0.14612953,0.054929636,0.7989408
id07155,0.5574795,0.26030302,0.18221751
id00565,0.9749028,0.012839589,0.01225757
id11232,0.97774404,0.0070784898,0.015177442
id00722,0.023048226,0.060831334,0.91612047
id19963,0.27625236,0.64475954,0.07898806
id16866,0.020847287,0.0033654962,0.9757873
id17280,0.018945703,0.9786821,0.0023721664
id04309,0.30437636,0.32507128,0.3705524
id23317,0.003603328,0.99529666,0.00109998
id25757,0.0051295534,0.99371344,0.0011570058
id17088,0.08435491,0.02991603,0.8857291
id19779,0.042544458,0.0067330752,0.9507224
id26845,0.0042793932,0.9913584,0.00436222
id01923,0.81291693,0.035583682,0.15149932
id09394,0.006227534,0.011218434,0.982554
id25978,0.11097873,0.12294822,0.76607305
id03898,0.093335025,0.88743144,0.019233543
id11967,0.0828896,0.084653035,0.83245736
id14964,0.97094125,0.016219418,0.012839429
id06337,0.0016885475,0.00072913757,0.9975823
id26501,0.010865578,0.003848235,0.98528624
id20513,0.64233345,0.35205376,0.005612756
id05044,0.9550859,0.023747914,0.021166258
id07951,0.11613872,0.021461455,0.8623998
id14796,0.07591096,0.037955545,0.88613355
id09780,0.036388904,0.023844166,0.93976694
id13597,0.99442154,0.0041319025,0.0014465519
id26413,0.99559706,0.0029828628,0.0014200286
id14007,0.064065255,0.9287524,0.0071823234
id01799,0.27415898,0.082259804,0.6435812
id24712,0.019408992,0.024201408,0.9563896
id13156,0.0706872,0.12869118,0.80062157
id25468,0.00029440585,8.7711785e-05,0.9996178
id25877,0.8027452,0.050766714,0.14648812
id22485,0.010201242,0.9868217,0.0029770986
id09229,0.002810173,0.0020597237,0.99513006
id25687,0.70120317,0.20521945,0.09357735
id12266,0.16424793,0.57020324,0.2655488
id19723,0.8827002,0.08816157,0.029138206
id03536,0.9963457,0.0011212303,0.0025330968
id24370,0.005464382,0.9923683,0.002167344
id10745,0.0024053112,0.9964378,0.0011569632
id17620,0.9738661,0.006459423,0.01967449
id16290,0.0016037029,0.9971308,0.0012655184
id04325,0.5014369,0.27600688,0.22255622
id23332,0.04975804,0.0049072746,0.9453347
id15082,0.0048917113,0.99430877,0.00079954544
id21581,0.011158392,0.0074311704,0.9814105
id17460,0.97770363,0.0065411944,0.015755193
id17003,0.85287917,0.111924216,0.03519659
id15193,0.004605563,0.99224913,0.003145268
id08389,0.006593783,0.005381371,0.9880249
id19831,0.061936148,0.032320205,0.9057436
id25627,0.014940854,0.011641383,0.9734177
id14051,0.7565127,0.0246061,0.21888117
id00942,0.98772776,0.0035610881,0.008711094
id09184,0.0027515895,0.9923097,0.0049387184
id21762,0.93327427,0.061346862,0.005378883
id07390,0.9094267,0.08154696,0.009026386
id25785,0.25132972,0.539981,0.2086893
id17567,0.0063684178,0.9899004,0.0037311893
id13118,0.019618738,0.97869784,0.0016833837
id17508,0.0051254365,0.0024912294,0.9923834
id21192,0.7104271,0.06534409,0.22422887
id27884,0.5891603,0.026663922,0.3841758
id08686,0.033752453,0.9527964,0.013451185
id01360,0.9645746,0.031159794,0.004265595
id13689,0.5639659,0.07016137,0.3658727
id01772,0.35668692,0.06792394,0.57538915
id17507,0.0101824775,0.97277075,0.01704678
id17644,0.88627166,0.09621332,0.017515024
id00494,0.83906823,0.14299893,0.017932825
id09881,0.012303842,0.9499793,0.037716884
id02306,0.03128252,0.009974694,0.95874286
id06761,0.9753725,0.01735769,0.0072699175
id15045,0.030752957,0.031711776,0.9375353
id05992,0.93480194,0.016081486,0.04911651
id18245,0.9022084,0.03642341,0.061368242
id01047,0.41748023,0.45004922,0.13247047
id23601,0.40628728,0.10726541,0.48644727
id13140,0.73040676,0.18721971,0.08237352
id05280,0.017692314,0.97042835,0.011879339
id03728,0.75666976,0.034170274,0.20916004
id15626,0.8985436,0.017608067,0.08384839
id03086,0.011121935,0.0023482547,0.9865298
id27898,0.086948454,0.8530532,0.059998322
id05891,0.96980435,0.005654074,0.024541518
id02214,0.069575205,0.75445527,0.17596953
id17274,0.37845457,0.5741262,0.047419224
id09359,0.92989385,0.03325742,0.036848765
id03320,0.96059805,0.025045782,0.014356217
id26061,0.21329069,0.7380576,0.048651677
id02869,0.9912806,0.0052825008,0.0034368786
id21891,0.0004260633,0.9994474,0.00012654034
id06182,0.027743937,0.94828224,0.02397388
id13429,0.015000031,0.98197144,0.00302846
id15943,0.0016654868,0.001175685,0.9971589
id13008,0.2285357,0.72587353,0.045590833
id08587,0.8857677,0.013292953,0.100939356
id03346,0.983818,0.013105811,0.003076185
id02052,0.08319092,0.3251639,0.5916452
id00916,0.042620655,0.9463582,0.011021177
id11093,0.3501287,0.14867304,0.5011983
id15190,0.99542135,0.002315414,0.0022632813
id23076,0.4370337,0.21844982,0.34451637
id25738,0.008958627,0.98052657,0.010514766
id21546,0.0065877293,0.0029591033,0.9904531
id17764,0.97115326,0.01898552,0.00986117
id11990,0.9438917,0.05032786,0.0057803886
id21050,0.95242804,0.035746556,0.01182541
id18324,0.1193101,0.09230726,0.78838265
id20690,0.9206101,0.03138157,0.048008353
id19799,0.13082644,0.627944,0.24122964
id12658,0.993005,0.0052182144,0.0017768595
id03781,0.35503584,0.055696633,0.5892675
id04870,0.007654194,0.9853388,0.0070069795
id20596,0.0022162367,0.9975712,0.00021258673
id26849,0.92994696,0.011329402,0.05872364
id00600,0.02599347,0.9708736,0.0031329854
id11902,0.9505708,0.041541386,0.007887817
id19219,0.99137646,0.004021982,0.004601657
id14788,0.005162715,0.9940969,0.0007403733
id22482,0.0014759824,0.99723923,0.0012847219
id15378,0.0003162669,0.9995771,0.00010667966
id14696,0.005151835,0.99276274,0.0020854273
id17359,0.59019357,0.18161839,0.22818805
id16190,0.6534964,0.13343777,0.2130658
id21285,0.9406717,0.044542536,0.014785793
id06812,0.9353493,0.05900239,0.00564832
id15579,0.00088417815,0.00081532804,0.9983005
id26672,0.9857292,0.011996031,0.002274744
id09842,0.0010300364,0.9983736,0.00059627456
id06045,0.99038845,0.0068781264,0.002733461
id21233,0.9913906,0.0049390923,0.0036702482
id16227,0.9936313,0.0037805059,0.0025882751
id17437,0.15338378,0.2645261,0.58209014
id02309,0.9940665,0.0036322603,0.0023013647
id18232,0.003225283,0.0009393332,0.9958353
id23419,0.000499248,0.00014767266,0.999353
id11924,0.96805924,0.014711755,0.017229054
id12263,0.9985078,0.00083210913,0.0006600706
id16734,0.7070428,0.23965596,0.053301223
id07989,0.995229,0.0029958794,0.0017750827
id24633,0.02052209,0.029790146,0.9496877
id19770,0.97078145,0.008543312,0.020675223
id05094,0.07143982,0.86010075,0.06845948
id07252,0.60817355,0.3221859,0.06964056
id12536,0.891307,0.09143792,0.017255144
id24324,0.9114675,0.054687016,0.033845477
id25546,0.8894948,0.049602143,0.060903065
id24732,0.90485847,0.08930743,0.005834081
id07280,0.104494244,0.14172994,0.7537758
id23268,0.8426926,0.13002904,0.027278325
id18050,0.00351763,0.000419449,0.9960628
id19360,0.4425032,0.53996015,0.017536689
id00456,0.038092807,0.95642775,0.0054793907
id14069,0.009452212,0.9886995,0.0018482729
id24965,0.0069618165,0.98990226,0.0031358665
id13245,0.31895265,0.3444012,0.33664617
id22515,0.0012150031,0.99812466,0.0006603436
id11332,0.9923449,0.0050888555,0.002566165
id19876,0.11684352,0.014632864,0.8685236
id18315,0.83110666,0.0654944,0.10339889
id05260,0.0056045917,0.98840404,0.0059913127
id14594,0.009216551,0.98831034,0.0024730954
id12867,0.7054853,0.27964142,0.014873337
id05902,0.31072757,0.6697349,0.019537479
id06390,0.11663163,0.008641942,0.8747264
id06005,0.27838817,0.47560853,0.24600336
id24075,0.3585092,0.03561798,0.60587275
id12630,0.5462979,0.4142391,0.03946292
id26378,0.00057000713,0.00028471355,0.99914527
id05535,0.62060076,0.07972221,0.299677
id26702,0.00084837613,0.00041101722,0.9987406
id25209,0.40380123,0.17897122,0.41722748
id19835,0.009148628,0.005561676,0.98528975
id09511,0.012525457,0.9824395,0.0050349925
id27364,0.9492697,0.045743737,0.0049866224
id09695,0.9557001,0.034371532,0.009928406
id16165,0.77588254,0.21491112,0.009206328
id19503,0.0011788462,0.0004922826,0.998329
id13511,0.0065598246,0.0022945711,0.9911457
id18752,0.0061035007,0.0052640517,0.9886324
id18278,0.9771953,0.020026159,0.002778552
id27219,0.7567602,0.1651124,0.07812735
id05454,0.0014269617,0.9947254,0.0038476465
id12347,0.6100779,0.083594896,0.30632716
id10397,0.7639783,0.07987355,0.15614809
id18543,0.6728346,0.1107103,0.21645507
id05210,0.54604256,0.44639033,0.0075670723
id23141,0.003936753,0.9949909,0.0010723091
id17139,0.5976229,0.39076382,0.011613312
id21399,0.9826513,0.01010006,0.007248671
id18728,0.22184464,0.37157208,0.4065833
id12170,0.07603559,0.8556577,0.0683067
id02225,0.023552965,0.9664588,0.009988307
id27210,0.02651625,0.96631306,0.007170722
id01242,0.46347314,0.035425816,0.50110114
id16587,0.11863279,0.039012738,0.8423545
id11144,0.26778147,0.5786302,0.15358834
id13709,0.6537054,0.11731056,0.228984
id00841,0.006955976,0.9915741,0.00146992
id09692,0.00041114519,0.00021903205,0.9993698
id07635,0.99417216,0.0044138,0.0014140024
id11375,0.9977125,0.0012470281,0.0010404108
id05703,0.8617996,0.05936603,0.078834325
id02757,0.9792976,0.018524695,0.002177704
id08216,0.032082144,0.9627532,0.0051647
id09311,0.04018852,0.27596134,0.68385017
id11169,0.8426265,0.124311514,0.03306192
id23806,0.99542385,0.002137734,0.0024384095
id01253,0.28181562,0.0029038107,0.71528053
id27558,0.1013781,0.2045454,0.69407654
id06695,0.9972363,0.0013985111,0.0013652425
id22654,0.0015738538,0.99148715,0.006939018
id16201,0.9903002,0.0035276578,0.0061721196
id00873,0.7780987,0.1951144,0.026786912
id07131,0.31893745,0.6678818,0.013180731
id11454,0.0013509177,0.9981021,0.0005469836
id19481,0.9964509,0.0029685656,0.00058051024
id16409,0.34829605,0.13470666,0.5169974
id01686,0.9767676,0.017782176,0.005450188
id24068,0.87621003,0.096864134,0.026925873
id14825,0.9698033,0.026808003,0.003388697
id13611,0.7478716,0.18236099,0.06976739
id05586,0.99147475,0.0059844204,0.0025407497
id04497,0.9436213,0.04688297,0.009495789
id13912,0.45898193,0.51420087,0.02681724
id09675,0.08389709,0.10573727,0.8103656
id23620,0.0029738327,0.9951905,0.0018356807
id05596,0.018218482,0.8761437,0.105637856
id09067,0.0019922613,0.0014077111,0.9966001
id05445,0.0055775656,0.98958427,0.0048382073
id16825,0.00862254,0.016836027,0.9745414
id21127,0.99308854,0.0022522304,0.0046591926
id01740,0.013632863,0.0020853416,0.98428184
id12719,0.9605753,0.016805934,0.022618711
id14137,0.0115170665,0.0032176948,0.9852652
id08909,0.0035306048,0.0013214516,0.995148
id24041,0.55472,0.09929335,0.34598657
id14489,0.95667297,0.01851175,0.024815295
id14961,0.046915885,0.013728678,0.9393555
id19923,0.9097922,0.08088481,0.009322906
id03339,0.0052373125,0.9929985,0.0017641396
id08864,0.0017776137,0.0008060205,0.9974164
id19803,0.26627666,0.10418327,0.62954
id09810,0.9669312,0.01543262,0.017636122
id23324,0.8107034,0.031094383,0.15820223
id22050,0.005088339,0.9922295,0.0026821923
id11386,0.40387213,0.5799701,0.016157709
id14739,0.212311,0.02162816,0.7660609
id02882,0.7002856,0.28166112,0.018053291
id11988,0.3038354,0.4443403,0.25182435
id18839,0.047052458,0.9377106,0.015236954
id08474,0.000982612,0.99848974,0.00052758254
id01060,0.006852792,0.98979795,0.003349278
id06551,0.9749239,0.00993383,0.015142284
id06210,0.48676124,0.01499521,0.49824363
id12349,0.002510873,0.0021355161,0.9953536
id21813,0.63041717,0.04529641,0.32428643
id13028,0.041088175,0.88208187,0.07683001
id10021,0.71701944,0.08603821,0.19694236
id07425,0.010320208,0.001837174,0.98784256
id24409,0.0038162188,0.99524635,0.0009374191
id21183,0.9811693,0.011842148,0.0069884537
id26178,0.14916661,0.8320935,0.018739877
id24033,0.14236441,0.017054247,0.84058136
id14793,0.0038673768,0.0034024008,0.9927303
id03053,0.99397075,0.0021035164,0.003925712
id24285,0.24918664,0.71286476,0.03794865
id09137,0.9983706,0.0005741993,0.0010551327
id03185,0.95540947,0.00523456,0.03935591
id21242,0.049408395,0.9214099,0.029181676
id17446,0.6064003,0.18137166,0.21222796
id00087,0.026432248,0.9715722,0.0019954748
id11019,0.9564832,0.039120164,0.0043966426
id18832,0.0051356396,0.9935916,0.0012727545
id19224,0.096053906,0.65707684,0.24686925
id17436,0.6541602,0.17212656,0.17371327
id09895,0.066711515,0.01040473,0.9228838
id20296,0.13276638,0.0059549087,0.86127865
id03074,0.2892449,0.59424335,0.11651169
id09152,0.0027149608,0.9960526,0.001232386
id15277,0.0064170794,0.0022116955,0.99137115
id07520,0.85982996,0.13404167,0.0061283503
id12928,0.00026054872,0.9996464,9.299814e-05
id06197,0.08325349,0.09919931,0.8175472
id24099,0.9861466,0.009394006,0.0044592954
id17392,0.8539919,0.12076097,0.025247082
id17303,0.7599987,0.016136132,0.22386514
id05682,0.9889749,0.003588182,0.0074368855
id14339,0.99774206,0.0011279484,0.0011299909
id07873,0.07086281,0.029459782,0.8996774
id06939,0.06597347,0.91873276,0.015293721
id14827,0.5692478,0.0725044,0.3582478
id19768,0.74263227,0.21323285,0.044134773
id18080,0.97913444,0.0063634906,0.014502071
id17384,0.7824278,0.13965933,0.077912875
id12059,0.32896447,0.6285695,0.042466097
id27382,0.00040141912,0.0001627721,0.99943584
id23252,0.9111579,0.01877293,0.07006916
id14797,0.080672935,0.10741721,0.81190985
id25826,0.0006318312,0.00020636166,0.9991617
id27569,0.75071007,0.022505993,0.22678387
id05079,0.97740877,0.0092571145,0.013334059
id23749,0.9780441,0.008736782,0.013219123
id04852,8.88103e-05,3.6978585e-05,0.99987423
id08920,0.8968874,0.041919164,0.061193354
id15229,0.30011076,0.08264703,0.6172422
id11992,0.08080063,0.89697814,0.02222121
id21087,0.23820356,0.027679533,0.734117
id22173,0.89750445,0.059563775,0.042931784
id26488,0.6620284,0.1958463,0.1421253
id09378,0.8827598,0.014985626,0.10225459
id19280,0.25443655,0.7299625,0.015600936
id00701,0.008283364,0.012221517,0.97949505
id18252,0.8444978,0.12621933,0.029282862
id19850,0.077469826,0.16553625,0.7569939
id00967,0.007329234,0.98329747,0.009373334
id00670,0.8005803,0.14258789,0.05683169
id10795,0.0022959665,0.00071726565,0.9969868
id27312,0.07202677,0.16997918,0.757994
id10703,0.031425364,0.008514457,0.9600601
id25596,0.44822377,0.27314365,0.2786326
id00443,0.034513142,0.0020957368,0.9633911
id21638,0.15157601,0.79506046,0.053363506
id15800,0.0010740384,0.9980545,0.0008714845
id23367,0.99279237,0.003239667,0.00396797
id03600,0.8682413,0.054332424,0.077426225
id07147,0.13885899,0.11559763,0.7455434
id02654,0.010481528,0.98271865,0.0067998026
id17965,0.000767626,0.9986494,0.000583018
id24304,0.40272394,0.5186713,0.07860478
id11626,0.7775882,0.17516841,0.047243416
id17604,0.0019927863,0.0012955486,0.9967116
id24725,0.92370963,0.064367935,0.0119224945
id08894,0.999433,0.00030757702,0.00025937808
id01352,0.75055957,0.05411989,0.1953206
id07907,0.99468577,0.0046721036,0.0006420805
id02681,0.034041554,0.008185069,0.95777345
id23951,0.0035917992,0.9948001,0.001608094
id11154,0.7814854,0.09787277,0.12064184
id13182,0.6512973,0.33326393,0.0154387895
id04576,0.017565692,0.97943497,0.002999271
id16318,0.9912248,0.002339829,0.006435328
id05472,0.5227993,0.18335728,0.29384336
id20567,0.9590435,0.036569137,0.004387304
id21385,0.02111622,0.95755905,0.021324687
id09834,0.51960176,0.24669243,0.23370577
id02954,0.91068757,0.02895698,0.060355473
id15456,0.023962665,0.9699976,0.0060397675
id06958,0.99871004,0.00069490616,0.0005949836
id18053,0.11971674,0.03457976,0.8457035
id05180,0.0030611258,0.9959853,0.00095349783
id21648,0.9603949,0.013413724,0.0261913
id27095,0.18708093,0.2776172,0.5353019
id16645,0.0008170091,0.9984097,0.0007732779
id22508,0.9944654,0.003214387,0.0023202337
id01151,0.045476113,0.02171243,0.93281144
id03451,0.33043832,0.6222242,0.047337446
id20279,0.56556547,0.35946062,0.07497393
id17480,0.19204773,0.7986067,0.009345518
id08280,0.039052915,0.95159817,0.009348957
id19245,0.9476672,0.02317701,0.029155795
id20463,0.931705,0.04625706,0.022037836
id01510,0.0065725753,0.98963416,0.0037932626
id22724,0.0022534982,0.0017381903,0.9960084
id03386,0.00085417024,0.00029227528,0.99885345
id26858,0.9140112,0.03575076,0.050238047
id27612,0.9788077,0.010146483,0.0110458275
id14606,0.97284174,0.021839475,0.0053188573
id09273,0.0006222326,0.0007012117,0.9986765
id07736,0.0005202087,0.00017499248,0.9993048
id22879,0.79574126,0.11730721,0.086951606
id01075,0.031808328,0.96128416,0.0069074803
id14038,0.111037046,0.8730028,0.01596016
id10294,0.09001354,0.9057137,0.004272788
id06738,0.0039031843,0.9911651,0.0049316953
id06932,0.01584339,0.9812878,0.002868866
id20905,0.02100454,0.96631485,0.01268069
id03466,0.55217713,0.043439955,0.40438285
id17100,0.011432046,0.0005486214,0.9880193
id00585,0.018328018,0.018925786,0.9627462
id05385,0.95966595,0.0039448924,0.036389176
id21658,0.88412416,0.11027711,0.0055987365
id25140,0.24276587,0.73851717,0.01871702
id14623,0.018916382,0.9733968,0.007686837
id06925,0.3674441,0.4934276,0.13912825
id03102,0.07201893,0.014003782,0.9139772
id15215,0.0018461802,0.9977496,0.00040422633
id16162,0.0010964888,0.99856734,0.00033617337
id12412,0.0010246242,0.99864596,0.00032940094
id27708,0.7340298,0.023973368,0.2419969
id18508,0.83948773,0.034251343,0.12626092
id19857,0.989734,0.002941309,0.0073247235
id27904,0.8963114,0.015958633,0.08772998
id27345,0.15282604,0.119515955,0.727658
id09516,0.016591828,0.9801908,0.0032173654
id24277,0.005280618,0.9916425,0.0030769552
id26935,0.0063168546,0.9767413,0.01694182
id08544,0.050619174,0.037991334,0.91138947
id13779,0.99312913,0.0022488777,0.004622052
id17103,0.7781125,0.11167375,0.11021372
id01771,0.74448204,0.07954242,0.17597553
id08211,0.023644079,0.016220724,0.96013516
id06392,0.99823606,0.0010293052,0.0007345819
id25629,0.9844528,0.011500663,0.004046525
id15194,0.0655579,0.09705498,0.8373871
id23962,0.11206824,0.8732601,0.014671639
id14252,0.061382245,0.007636831,0.9309809
id15381,0.6179434,0.012838077,0.36921856
id17385,0.056313466,0.018236877,0.92544955
id22826,0.9468809,0.032491427,0.020627698
id16485,0.009675616,0.98769206,0.0026322673
id25744,0.9691656,0.009613764,0.0212206
id09192,0.973362,0.014121515,0.012516487
id08619,0.030198758,0.9570483,0.012752923
id27889,0.08769266,0.9062069,0.0061004036
id10964,0.0020001912,0.0013479126,0.99665195
id00821,0.983676,0.013579426,0.0027445157
id07120,0.96443105,0.01887121,0.016697692
id05347,0.9820317,0.011790721,0.0061776037
id14047,0.52105176,0.074625194,0.40432307
id24871,0.91018856,0.079731114,0.010080375
id21417,0.79748595,0.1706749,0.031839136
id03784,0.99542314,0.0035839928,0.0009928495
id07389,0.05590559,0.19928034,0.7448141
id16215,0.9068577,0.07893115,0.014211171
id10976,0.0018997303,0.0017296894,0.99637055
id00348,0.9900866,0.008365319,0.001548002
id04027,0.3880675,0.031328205,0.5806043
id21625,0.58632284,0.029367503,0.38430962
id15117,0.0009892058,0.0010108522,0.99799985
id06776,0.020671796,0.9734344,0.0058937646
id10947,0.99000704,0.004850026,0.0051428233
id11746,0.1162852,0.023550076,0.86016476
id27779,0.010395677,0.0049944213,0.98460996
id20789,0.25585526,0.5374224,0.20672229
id16187,0.3503379,0.10971939,0.5399427
id23834,0.10637096,0.87681973,0.016809316
id25848,0.00041917936,0.99938655,0.00019420023
id08777,0.9895532,0.0050960234,0.005350729
id17045,0.006858927,0.0027530708,0.990388
id01474,0.0040544462,0.0012252578,0.9947202
id09396,0.7900102,0.16398646,0.04600334
id22208,0.97744125,0.010288748,0.0122700585
id13813,0.0027506715,0.0005059727,0.9967434
id23386,0.9876795,0.0069816555,0.005338785
id02610,0.10600712,0.74665993,0.14733292
id07647,0.5396729,0.332783,0.12754402
id24025,0.99625105,0.0020688965,0.0016801172
id25573,0.9769523,0.0031643382,0.019883344
id23575,0.9322024,0.02200331,0.0457943
id08968,0.1592682,0.7364305,0.10430127
id09958,0.010884542,0.98717207,0.001943449
id13648,0.9583604,0.013942385,0.027697159
id00335,0.99293023,0.0051149824,0.001954785
id18099,0.16850889,0.8211024,0.010388672
id24297,0.0061957873,0.0043270583,0.98947716
id17751,0.10005885,0.07155254,0.8283886
id02158,0.031063909,0.94535923,0.023576856
id03039,0.9681042,0.021302707,0.010593071
id09467,0.12555152,0.0043837307,0.87006474
id14903,0.9934802,0.0020352206,0.0044845445
id03331,0.07934074,0.88087946,0.039779756
id27366,0.012352411,0.0034546473,0.9841929
id09199,0.9846731,0.009047284,0.0062797684
id07681,0.50672,0.025343478,0.4679365
id11502,0.0012585461,0.9978138,0.0009276123
id00140,0.3062287,0.6800205,0.013750725
id20159,0.85137445,0.04710764,0.10151789
id02007,0.0013629596,0.0008290729,0.99780804
id08188,0.9909758,0.006618404,0.0024057778
id04504,0.0007447636,0.00027153554,0.9989837
id22031,0.007980077,0.98897004,0.0030498304
id17947,0.47622457,0.4918731,0.031902388
id06267,0.87831587,0.07017327,0.0515108
id14577,0.9271116,0.019818278,0.053070083
id27313,0.9868144,0.0053772596,0.007808414
id16231,0.40620372,0.5892204,0.0045758607
id02587,0.44354132,0.039751463,0.51670724
id04379,0.05223891,0.92997223,0.017788872
id13503,0.83134496,0.16598213,0.002672972
id03887,0.98591655,0.0063502598,0.007733121
id22338,0.98323786,0.0064104237,0.010351749
id20080,0.7006659,0.20204124,0.09729289
id22392,0.97944725,0.016778223,0.0037745894
id03895,0.9464462,0.009226412,0.044327434
id17179,0.0032832006,0.99533314,0.001383619
id23466,0.0007743518,0.00030614165,0.9989195
id12592,0.23459257,0.6415466,0.123860836
id16947,0.9847868,0.0039777844,0.011235319
id13870,0.5460356,0.07187391,0.38209048
id10717,0.008366983,0.003615278,0.9880177
id09418,0.73558867,0.10152463,0.16288666
id20753,0.959552,0.022415293,0.018032758
id00114,0.003392068,0.0011389843,0.995469
id00627,0.9978265,0.0015298845,0.00064346637
id07738,0.0022228714,0.99692196,0.0008551808
id14516,0.80440587,0.15578008,0.039814092
id02107,0.010578851,0.9873267,0.0020944274
id18378,0.013219538,0.9830835,0.0036969455
id02751,0.03649439,0.006951145,0.9565544
id26105,0.2222392,0.053528383,0.7242325
id07659,0.044091266,0.91807526,0.037833463
id07421,0.98621166,0.009428741,0.0043595145
id00325,0.9723732,0.017139686,0.010487094
id12253,0.96340054,0.032302033,0.00429746
id23427,0.9692839,0.024215583,0.0065005966
id06202,0.9951385,0.0020994705,0.0027619544
id21320,0.002845978,0.0018681474,0.9952859
id21994,0.24157315,0.6716857,0.08674114
id13903,0.7045882,0.02829946,0.26711228
id13767,0.9950303,0.0022252456,0.0027444162
id03750,0.050855305,0.03307621,0.9160685
id08666,0.017927442,0.0035869097,0.9784856
id12171,0.05330693,0.13820447,0.80848855
id26202,0.16241607,0.49566308,0.34192088
id16310,0.001589724,0.000587055,0.99782324
id02650,0.78474706,0.13512188,0.08013101
id26558,0.8989613,0.016109971,0.08492875
id24794,0.99145013,0.0034177226,0.0051321127
id01299,0.2140755,0.06691071,0.71901387
id19281,0.99785334,0.0014127198,0.00073392567
id20504,0.61854833,0.030772075,0.3506796
id15716,0.10652942,0.11443522,0.77903533
id08222,0.030951008,0.042679086,0.92636997
id12393,0.009765123,0.0068048383,0.98343
id26841,0.017607644,0.9782949,0.0040974286
id22947,0.009648698,0.9893694,0.0009819086
id10817,0.9969854,0.0005259129,0.0024887319
id01486,0.26443598,0.7231202,0.012443821
id00296,0.004455688,0.9933816,0.00216274
id24189,0.6354717,0.078594565,0.28593376
id20909,0.58912957,0.23728828,0.1735822
id21079,0.98335093,0.014545837,0.002103295
id02478,0.092060864,0.14578487,0.7621542
id03727,0.94186544,0.019850943,0.038283605
id09794,0.25682145,0.026331263,0.71684724
id08527,0.0431971,0.8168067,0.13999622
id18716,0.9844087,0.0062549906,0.00933633
id21733,0.0024979468,0.0005681213,0.99693394
id08898,0.9511206,0.022005515,0.026873922
id16571,0.088779636,0.015889768,0.89533055
id17780,0.99554354,0.0008104118,0.0036460625
id11537,0.7364248,0.09016433,0.17341095
id23242,0.82287645,0.08076518,0.09635849
id16749,0.01703128,0.0042688143,0.97869986
id02226,0.30222678,0.33182815,0.36594507
id08369,0.0012527598,0.0012103422,0.9975369
id18013,0.21316704,0.7417796,0.04505336
id23454,0.9875201,0.0068121757,0.005667729
id03878,0.0023175264,0.99064296,0.007039504
id15129,0.0021509423,0.0012293524,0.9966196
id21874,0.25037277,0.020471312,0.72915596
id24455,0.70134157,0.023536276,0.27512214
id03860,0.0056243474,0.9927118,0.0016638376
id07622,0.0548714,0.9408502,0.0042783963
id18449,0.16823521,0.067578316,0.7641865
